POOL_ID	SRA_ID	SRA_DIR
SAMN25948924	SRR18029199	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029199.sra
SAMN25948924	SRR18029200	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029200.sra
SAMN25948924	SRR18029201	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029201.sra
SAMN25948924	SRR18029202	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029202.sra
SAMN25948924	SRR18029203	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029203.sra
SAMN25948924	SRR18029204	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029204.sra
SAMN25948924	SRR18029205	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029205.sra
SAMN25948925	SRR18029206	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029206.sra
SAMN25948925	SRR18029207	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029207.sra
SAMN25948925	SRR18029208	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029208.sra
SAMN25948925	SRR18029209	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029209.sra
SAMN25948925	SRR18029210	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029210.sra
SAMN25948925	SRR18029211	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029211.sra
SAMN25948925	SRR18029212	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029212.sra
SAMN25948925	SRR18029213	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029213.sra
SAMN25948925	SRR18029214	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029214.sra
SAMN25948925	SRR18029215	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029215.sra
SAMN25948925	SRR18029216	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029216.sra
SAMN25948925	SRR18029217	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029217.sra
SAMN25948912	SRR18029218	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029218.sra
SAMN25948912	SRR18029219	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029219.sra
SAMN25948912	SRR18029220	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029220.sra
SAMN25948912	SRR18029221	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029221.sra
SAMN25948912	SRR18029222	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029222.sra
SAMN25948912	SRR18029223	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029223.sra
SAMN25948912	SRR18029224	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029224.sra
SAMN25948912	SRR18029225	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029225.sra
SAMN25948912	SRR18029226	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029226.sra
SAMN25948912	SRR18029227	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029227.sra
SAMN25948912	SRR18029228	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029228.sra
SAMN25948912	SRR18029229	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029229.sra
SAMN25948912	SRR18029230	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029230.sra
SAMN25948912	SRR18029231	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029231.sra
SAMN25948912	SRR18029232	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029232.sra
SAMN25948912	SRR18029233	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029233.sra
SAMN25948912	SRR18029234	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029234.sra
SAMN25948912	SRR18029235	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029235.sra
SAMN25948912	SRR18029236	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029236.sra
SAMN25948912	SRR18029237	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029237.sra
SAMN25948913	SRR18029238	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029238.sra
SAMN25948913	SRR18029239	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029239.sra
SAMN25948913	SRR18029240	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029240.sra
SAMN25948913	SRR18029241	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029241.sra
SAMN25948913	SRR18029242	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029242.sra
SAMN25948913	SRR18029243	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029243.sra
SAMN25948913	SRR18029244	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029244.sra
SAMN25948913	SRR18029245	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029245.sra
SAMN25948913	SRR18029246	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029246.sra
SAMN25948913	SRR18029247	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029247.sra
SAMN25948913	SRR18029248	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029248.sra
SAMN25948913	SRR18029249	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029249.sra
SAMN25948913	SRR18029250	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029250.sra
SAMN25948913	SRR18029251	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029251.sra
SAMN25948913	SRR18029252	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029252.sra
SAMN25948913	SRR18029253	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029253.sra
SAMN25948913	SRR18029254	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029254.sra
SAMN25948913	SRR18029255	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029255.sra
SAMN25948913	SRR18029256	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029256.sra
SAMN25948913	SRR18029257	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029257.sra
SAMN25948914	SRR18029258	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029258.sra
SAMN25948914	SRR18029259	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029259.sra
SAMN25948914	SRR18029260	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029260.sra
SAMN25948914	SRR18029261	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029261.sra
SAMN25948914	SRR18029262	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029262.sra
SAMN25948914	SRR18029263	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029263.sra
SAMN25948914	SRR18029264	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029264.sra
SAMN25948914	SRR18029265	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029265.sra
SAMN25948914	SRR18029266	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029266.sra
SAMN25948914	SRR18029267	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029267.sra
SAMN25948914	SRR18029268	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029268.sra
SAMN25948914	SRR18029269	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029269.sra
SAMN25948914	SRR18029270	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029270.sra
SAMN25948914	SRR18029271	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029271.sra
SAMN25948914	SRR18029272	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029272.sra
SAMN25948914	SRR18029273	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029273.sra
SAMN25948914	SRR18029274	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029274.sra
SAMN25948914	SRR18029275	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029275.sra
SAMN25948914	SRR18029276	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029276.sra
SAMN25948914	SRR18029277	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029277.sra
SAMN25948915	SRR18029278	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029278.sra
SAMN25948915	SRR18029279	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029279.sra
SAMN25948915	SRR18029280	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029280.sra
SAMN25948915	SRR18029281	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029281.sra
SAMN25948915	SRR18029282	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029282.sra
SAMN25948915	SRR18029283	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029283.sra
SAMN25948915	SRR18029284	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029284.sra
SAMN25948915	SRR18029285	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029285.sra
SAMN25948915	SRR18029286	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029286.sra
SAMN25948915	SRR18029287	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029287.sra
SAMN25948915	SRR18029288	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029288.sra
SAMN25948915	SRR18029289	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029289.sra
SAMN25948915	SRR18029290	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029290.sra
SAMN25948915	SRR18029291	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029291.sra
SAMN25948915	SRR18029292	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029292.sra
SAMN25948915	SRR18029293	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029293.sra
SAMN25948915	SRR18029294	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029294.sra
SAMN25948915	SRR18029295	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029295.sra
SAMN25948915	SRR18029296	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029296.sra
SAMN25948915	SRR18029297	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029297.sra
SAMN25948916	SRR18029298	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029298.sra
SAMN25948916	SRR18029299	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029299.sra
SAMN25948916	SRR18029300	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029300.sra
SAMN25948916	SRR18029301	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029301.sra
SAMN25948916	SRR18029302	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029302.sra
SAMN25948916	SRR18029303	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029303.sra
SAMN25948916	SRR18029304	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029304.sra
SAMN25948916	SRR18029305	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029305.sra
SAMN25948916	SRR18029306	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029306.sra
SAMN25948916	SRR18029307	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029307.sra
SAMN25948916	SRR18029308	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029308.sra
SAMN25948916	SRR18029309	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029309.sra
SAMN25948916	SRR18029310	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029310.sra
SAMN25948916	SRR18029311	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029311.sra
SAMN25948916	SRR18029312	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029312.sra
SAMN25948916	SRR18029313	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029313.sra
SAMN25948916	SRR18029314	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029314.sra
SAMN25948916	SRR18029315	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029315.sra
SAMN25948916	SRR18029316	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029316.sra
SAMN25948916	SRR18029317	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029317.sra
SAMN25948868	SRR18029318	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029318.sra
SAMN25948868	SRR18029319	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029319.sra
SAMN25948868	SRR18029320	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029320.sra
SAMN25948868	SRR18029321	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029321.sra
SAMN25948868	SRR18029322	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029322.sra
SAMN25948868	SRR18029323	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029323.sra
SAMN25948868	SRR18029324	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029324.sra
SAMN25948868	SRR18029325	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029325.sra
SAMN25948868	SRR18029326	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029326.sra
SAMN25948868	SRR18029327	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029327.sra
SAMN25948868	SRR18029328	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029328.sra
SAMN25948868	SRR18029329	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029329.sra
SAMN25948869	SRR18029330	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029330.sra
SAMN25948869	SRR18029331	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029331.sra
SAMN25948869	SRR18029332	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029332.sra
SAMN25948869	SRR18029333	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029333.sra
SAMN25948869	SRR18029334	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029334.sra
SAMN25948869	SRR18029335	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029335.sra
SAMN25948869	SRR18029336	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029336.sra
SAMN25948869	SRR18029337	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029337.sra
SAMN25948869	SRR18029338	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029338.sra
SAMN25948869	SRR18029339	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029339.sra
SAMN25948869	SRR18029340	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029340.sra
SAMN25948869	SRR18029341	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029341.sra
SAMN25948869	SRR18029342	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029342.sra
SAMN25948869	SRR18029343	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029343.sra
SAMN25948869	SRR18029344	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029344.sra
SAMN25948869	SRR18029345	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029345.sra
SAMN25948869	SRR18029346	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029346.sra
SAMN25948869	SRR18029347	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029347.sra
SAMN25948869	SRR18029348	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029348.sra
SAMN25948869	SRR18029349	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029349.sra
SAMN25948870	SRR18029350	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029350.sra
SAMN25948870	SRR18029351	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029351.sra
SAMN25948870	SRR18029352	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029352.sra
SAMN25948870	SRR18029353	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029353.sra
SAMN25948870	SRR18029354	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029354.sra
SAMN25948870	SRR18029355	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029355.sra
SAMN25948870	SRR18029356	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029356.sra
SAMN25948870	SRR18029357	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029357.sra
SAMN25948870	SRR18029358	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029358.sra
SAMN25948870	SRR18029359	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029359.sra
SAMN25948870	SRR18029360	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029360.sra
SAMN25948870	SRR18029361	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029361.sra
SAMN25948870	SRR18029362	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029362.sra
SAMN25948870	SRR18029363	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029363.sra
SAMN25948870	SRR18029364	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029364.sra
SAMN25948870	SRR18029365	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029365.sra
SAMN25948870	SRR18029366	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029366.sra
SAMN25948870	SRR18029367	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029367.sra
SAMN25948870	SRR18029368	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029368.sra
SAMN25948870	SRR18029369	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029369.sra
SAMN25948871	SRR18029370	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029370.sra
SAMN25948871	SRR18029371	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029371.sra
SAMN25948871	SRR18029372	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029372.sra
SAMN25948871	SRR18029373	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029373.sra
SAMN25948871	SRR18029374	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029374.sra
SAMN25948871	SRR18029375	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029375.sra
SAMN25948871	SRR18029376	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029376.sra
SAMN25948871	SRR18029377	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029377.sra
SAMN25948871	SRR18029378	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029378.sra
SAMN25948871	SRR18029379	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029379.sra
SAMN25948871	SRR18029380	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029380.sra
SAMN25948871	SRR18029381	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029381.sra
SAMN25948871	SRR18029382	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029382.sra
SAMN25948871	SRR18029383	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029383.sra
SAMN25948871	SRR18029384	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029384.sra
SAMN25948871	SRR18029385	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029385.sra
SAMN25948871	SRR18029386	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029386.sra
SAMN25948871	SRR18029387	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029387.sra
SAMN25948871	SRR18029388	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029388.sra
SAMN25948871	SRR18029389	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029389.sra
SAMN25948872	SRR18029390	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029390.sra
SAMN25948872	SRR18029391	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029391.sra
SAMN25948872	SRR18029392	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029392.sra
SAMN25948872	SRR18029393	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029393.sra
SAMN25948872	SRR18029394	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029394.sra
SAMN25948872	SRR18029395	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029395.sra
SAMN25948872	SRR18029396	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029396.sra
SAMN25948872	SRR18029397	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029397.sra
SAMN25948872	SRR18029398	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029398.sra
SAMN25948872	SRR18029399	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029399.sra
SAMN25948872	SRR18029400	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029400.sra
SAMN25948872	SRR18029401	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029401.sra
SAMN25948872	SRR18029402	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029402.sra
SAMN25948872	SRR18029403	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029403.sra
SAMN25948872	SRR18029404	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029404.sra
SAMN25948872	SRR18029405	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029405.sra
SAMN25948872	SRR18029406	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029406.sra
SAMN25948872	SRR18029407	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029407.sra
SAMN25948872	SRR18029408	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029408.sra
SAMN25948872	SRR18029409	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029409.sra
SAMN25948873	SRR18029410	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029410.sra
SAMN25948873	SRR18029411	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029411.sra
SAMN25948873	SRR18029412	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029412.sra
SAMN25948873	SRR18029413	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029413.sra
SAMN25948873	SRR18029414	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029414.sra
SAMN25948873	SRR18029415	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029415.sra
SAMN25948873	SRR18029416	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029416.sra
SAMN25948873	SRR18029417	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029417.sra
SAMN25948873	SRR18029418	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029418.sra
SAMN25948873	SRR18029419	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029419.sra
SAMN25948873	SRR18029420	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029420.sra
SAMN25948873	SRR18029421	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029421.sra
SAMN25948873	SRR18029422	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029422.sra
SAMN25948873	SRR18029423	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029423.sra
SAMN25948873	SRR18029424	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029424.sra
SAMN25948873	SRR18029425	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029425.sra
SAMN25948873	SRR18029426	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029426.sra
SAMN25948873	SRR18029427	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029427.sra
SAMN25948873	SRR18029428	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029428.sra
SAMN25948873	SRR18029429	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029429.sra
SAMN25948876	SRR18029430	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029430.sra
SAMN25948876	SRR18029431	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029431.sra
SAMN25948876	SRR18029432	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029432.sra
SAMN25948876	SRR18029433	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029433.sra
SAMN25948877	SRR18029434	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029434.sra
SAMN25948877	SRR18029435	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029435.sra
SAMN25948877	SRR18029436	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029436.sra
SAMN25948877	SRR18029437	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029437.sra
SAMN25948877	SRR18029438	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029438.sra
SAMN25948877	SRR18029439	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029439.sra
SAMN25948877	SRR18029440	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029440.sra
SAMN25948877	SRR18029441	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029441.sra
SAMN25948877	SRR18029442	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029442.sra
SAMN25948877	SRR18029443	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029443.sra
SAMN25948877	SRR18029444	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029444.sra
SAMN25948877	SRR18029445	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029445.sra
SAMN25948877	SRR18029446	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029446.sra
SAMN25948877	SRR18029447	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029447.sra
SAMN25948877	SRR18029448	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029448.sra
SAMN25948877	SRR18029449	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029449.sra
SAMN25948877	SRR18029450	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029450.sra
SAMN25948877	SRR18029451	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029451.sra
SAMN25948877	SRR18029452	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029452.sra
SAMN25948877	SRR18029453	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029453.sra
SAMN25948878	SRR18029454	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029454.sra
SAMN25948878	SRR18029455	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029455.sra
SAMN25948878	SRR18029456	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029456.sra
SAMN25948878	SRR18029457	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029457.sra
SAMN25948878	SRR18029458	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029458.sra
SAMN25948878	SRR18029459	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029459.sra
SAMN25948878	SRR18029460	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029460.sra
SAMN25948878	SRR18029461	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029461.sra
SAMN25948878	SRR18029462	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029462.sra
SAMN25948878	SRR18029463	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029463.sra
SAMN25948878	SRR18029464	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029464.sra
SAMN25948878	SRR18029465	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029465.sra
SAMN25948878	SRR18029466	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029466.sra
SAMN25948878	SRR18029467	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029467.sra
SAMN25948878	SRR18029468	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029468.sra
SAMN25948878	SRR18029469	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029469.sra
SAMN25948878	SRR18029470	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029470.sra
SAMN25948878	SRR18029471	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029471.sra
SAMN25948878	SRR18029472	/gpfs/space/projects/genomic_references/OneK1K/sra/SRR18029472.sra
